9.638719e-02	1.218547e-01	1.558757e-01	1.811980e-01	0.000000e+00	1.811980e-01	1.558757e-01	1.218547e-01	9.638719e-02	
1.265449e-01	9.316175e-01	9.397047e-01	9.265449e-01	6.496970e-01	4.954166e-01	6.523567e-01	7.300237e-01	7.723977e-01	
7.506981e-01	9.603722e-01	1.776229e+00	1.763180e+00	1.514686e+00	1.150721e-01	1.434657e+00	1.590755e+00	1.652771e+00	
1.639687e+00	7.475690e-02	1.802157e+00	2.631634e+00	2.482204e+00	9.048185e-01	8.042285e-01	2.455827e+00	2.549873e+00	
2.545500e+00	8.278531e-01	9.072038e-01	2.648962e+00	3.500000e+00	1.750000e+00	0.000000e+00	1.750000e+00	3.500000e+00	
3.504372e+00	1.755827e+00	8.728234e-03	1.732672e+00	3.325000e+00	2.631634e+00	8.984756e-01	8.336800e-01	2.549873e+00	
2.562957e+00	2.473231e+00	8.301571e-01	8.547431e-01	2.307204e+00	2.581558e+00	1.776229e+00	5.735322e-02	1.652771e+00	
1.674470e+00	1.619509e+00	1.477054e+00	3.705940e-02	1.339686e+00	1.685167e+00	1.733832e+00	9.316175e-01	7.723977e-01	
8.025553e-01	7.697691e-01	7.101107e-01	5.955467e-01	4.746970e-01	8.264148e-01	8.819506e-01	8.918722e-01	9.638719e-02	
